?covp	?covplab	?humanp	?humanplab	?humanp2	?humanplab2	id	TDL
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P38435	GGCX^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P38435	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P53396	ACLY^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P53396	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P53582	METAP1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P53582	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P53778	MAPK12^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P53778	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P55789	GFER^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P55789	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P62942	FKBP1A^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P62942	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P68400	CSNK2A1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P68400	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q00688	FKBP3^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q00688	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P62937	PPIA^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P62937	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13443	ADAM9^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13443	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q07817	BCL2L1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q07817	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13523	PRPF4B^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13523	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13546	RIPK1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13546	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q07820	MCL1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q07820	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14181	POLA2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14181	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13224	GRIN2D^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13224	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14524	SCN5A^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14524	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15661	TPSAB1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15661	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15303	ERBB4^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15303	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q7KZI7	MARK2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q7KZI7	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8TD19	NEK9^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8TD19	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8N183	NDUFS3^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8N183	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92843	BCL2L2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92843	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92769	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92769	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92953	KCNH1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92953	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96D53	COQ8B^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96D53	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96AY3	FKBP10^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96AY3	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96SB4	SRPK1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96SB4	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9BQB6	VKORC1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9BQB6	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96F46	IL17RC^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96F46	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q99720	SIGMAR1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q99720	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q99460	PSMD1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q99460	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9BU02	THTPA^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9BU02	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q99873	PRMT1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q99873	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9NXA8	SIRT5^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9NXA8	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9NS75	CYSLTR2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9NS75	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9P0L2	MARK1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9P0L2	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9P289	STK26^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9P289	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9Y375	NDUFV2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9Y375	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9BYF1>	ACE2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P06280	GLA^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P06280	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9BYF1-PRO_0000292268>	q9byf1-pro_0000292268^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P06280	GLA^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P06280	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9C0B5>	zdhc5_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P06280	GLA^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P06280	Tclin
<http://identifiers.org/uniprot/P0DTC7>	ORF7a^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NU22>	mdn1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P06280	GLA^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P06280	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9BYF1>	ACE2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9UHD2	TBK1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9UHD2	Tchem
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9BYF1-PRO_0000292268>	q9byf1-pro_0000292268^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9UHD2	TBK1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9UHD2	Tchem
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9C0B5>	zdhc5_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9UHD2	TBK1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9UHD2	Tchem
<http://identifiers.org/uniprot/P0DTC7>	ORF7a^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NU22>	mdn1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9UHD2	TBK1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9UHD2	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9Y6M9	NDUFV3^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9Y6M9	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9BYF1>	ACE2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P12268	IMPDH2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P12268	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9BYF1-PRO_0000292268>	q9byf1-pro_0000292268^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P12268	IMPDH2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P12268	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9C0B5>	zdhc5_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P12268	IMPDH2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P12268	Tclin
<http://identifiers.org/uniprot/P0DTC7>	ORF7a^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NU22>	mdn1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P12268	IMPDH2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P12268	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q92769>	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9Y466	NR2E1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9Y466	Tbio
<http://identifiers.org/uniprot/P0DTC7>	ORF7a^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NU22>	mdn1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P27487	DPP4^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P27487	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9BYF1>	ACE2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P27487	DPP4^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P27487	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9BYF1-PRO_0000292268>	q9byf1-pro_0000292268^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P27487	DPP4^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P27487	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9C0B5>	zdhc5_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P27487	DPP4^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P27487	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9BYF1>	ACE2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P11387	TOP1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P11387	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9BYF1-PRO_0000292268>	q9byf1-pro_0000292268^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P11387	TOP1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P11387	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9C0B5>	zdhc5_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P11387	TOP1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P11387	Tclin
<http://identifiers.org/uniprot/P0DTC7>	ORF7a^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NU22>	mdn1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P11387	TOP1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P11387	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9BYF1>	ACE2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P03901	NDUFB10^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P03901	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9BYF1-PRO_0000292268>	q9byf1-pro_0000292268^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P03901	NDUFB10^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P03901	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9C0B5>	zdhc5_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P03901	NDUFB10^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P03901	Tclin
<http://identifiers.org/uniprot/P0DTC7>	ORF7a^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NU22>	mdn1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P03901	NDUFB10^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P03901	Tclin
<http://identifiers.org/uniprot/P0DTC7>	ORF7a^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NU22>	mdn1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O14980	XPO1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O14980	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9BYF1>	ACE2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O14980	XPO1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O14980	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9BYF1-PRO_0000292268>	q9byf1-pro_0000292268^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O14980	XPO1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O14980	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9C0B5>	zdhc5_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O14980	XPO1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O14980	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9BYF1>	ACE2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O14578	CIT^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O14578	Tbio
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9BYF1-PRO_0000292268>	q9byf1-pro_0000292268^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O14578	CIT^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O14578	Tbio
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9C0B5>	zdhc5_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O14578	CIT^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O14578	Tbio
<http://identifiers.org/uniprot/P0DTC7>	ORF7a^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NU22>	mdn1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O14578	CIT^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O14578	Tbio
<http://identifiers.org/uniprot/P0DTC7>	ORF7a^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NU22>	mdn1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O75746	SLC25A12^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O75746	Tbio
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9BYF1>	ACE2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O75746	SLC25A12^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O75746	Tbio
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9BYF1-PRO_0000292268>	q9byf1-pro_0000292268^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O75746	SLC25A12^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O75746	Tbio
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9C0B5>	zdhc5_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O75746	SLC25A12^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O75746	Tbio
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9BYF1>	ACE2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O60885	BRD4^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O60885	Tchem
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9BYF1-PRO_0000292268>	q9byf1-pro_0000292268^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O60885	BRD4^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:O60885	Tchem
