id	name	category	TDL	provided_by
DrugCentral:2356	ramipril	biolink:Drug		drug_central
DrugCentral:2357	ramosetron	biolink:Drug		drug_central
DrugCentral:2358	ranitidine	biolink:Drug		drug_central
DrugCentral:2359	ranolazine	biolink:Drug		drug_central
DrugCentral:2361	reboxetine	biolink:Drug		drug_central
DrugCentral:2362	regadenoson	biolink:Drug		drug_central
DrugCentral:2363	remifentanil	biolink:Drug		drug_central
DrugCentral:2365	remoxipride	biolink:Drug		drug_central
DrugCentral:2366	repaglinide	biolink:Drug		drug_central
DrugCentral:2368	reproterol	biolink:Drug		drug_central
DrugCentral:2369	rescinnamine	biolink:Drug		drug_central
DrugCentral:2370	reserpine	biolink:Drug		drug_central
DrugCentral:2372	retinol acetate	biolink:Drug		drug_central
UniProtKB:P02753	RBP4	biolink:Protein	Tchem	drug_central
DrugCentral:2373	ribavirin	biolink:Drug		drug_central
UniProtKB:P49902	NT5C2	biolink:Protein	Tbio	drug_central
UniProtKB:P22413	ENPP1	biolink:Protein	Tchem	drug_central
DrugCentral:2377	rifampicin	biolink:Drug		drug_central
DrugCentral:2379	rifaximin	biolink:Drug		drug_central
DrugCentral:2381	rilmenidine	biolink:Drug		drug_central
DrugCentral:2382	riluzole	biolink:Drug		drug_central
UniProtKB:Q9UGI6	KCNN3	biolink:Protein	Tchem	drug_central
UniProtKB:Q92952	KCNN1	biolink:Protein	Tchem	drug_central
DrugCentral:2383	rimantadine	biolink:Drug		drug_central
DrugCentral:2384	rimexolone	biolink:Drug		drug_central
DrugCentral:2387	risedronic acid	biolink:Drug		drug_central
DrugCentral:2389	risperidone	biolink:Drug		drug_central
DrugCentral:2390	ritodrine	biolink:Drug		drug_central
DrugCentral:2391	ritonavir	biolink:Drug		drug_central
DrugCentral:2392	rivastigmine	biolink:Drug		drug_central
DrugCentral:2393	rizatriptan	biolink:Drug		drug_central
DrugCentral:2396	rocuronium	biolink:Drug		drug_central
DrugCentral:2397	rofecoxib	biolink:Drug		drug_central
DrugCentral:2402	ropinirole	biolink:Drug		drug_central
DrugCentral:2403	ropivacaine	biolink:Drug		drug_central
DrugCentral:2405	rosiglitazone	biolink:Drug		drug_central
UniProtKB:O14842	FFAR1	biolink:Protein	Tchem	drug_central
DrugCentral:2406	rosuvastatin	biolink:Drug		drug_central
DrugCentral:2407	rotigotine	biolink:Drug		drug_central
DrugCentral:2408	roxatidine acetate	biolink:Drug		drug_central
DrugCentral:2410	roxithromycin	biolink:Drug		drug_central
DrugCentral:2413	rupatadine	biolink:Drug		drug_central
DrugCentral:2414	ademetionine	biolink:Drug		drug_central
UniProtKB:P11086	PNMT	biolink:Protein	Tchem	drug_central
UniProtKB:P22061	PCMT1	biolink:Protein	Tbio	drug_central
DrugCentral:2416	salicylic acid	biolink:Drug		drug_central
DrugCentral:2419	salmeterol	biolink:Drug		drug_central
DrugCentral:2422	saquinavir	biolink:Drug		drug_central
DrugCentral:2423	sarpogrelate	biolink:Drug		drug_central
DrugCentral:2424	scopolamine	biolink:Drug		drug_central
DrugCentral:2428	secobarbital	biolink:Drug		drug_central
DrugCentral:2429	selegiline	biolink:Drug		drug_central
DrugCentral:2432	seratrodast	biolink:Drug		drug_central
DrugCentral:2433	sermorelin	biolink:Drug		drug_central
DrugCentral:2434	sertaconazole	biolink:Drug		drug_central
DrugCentral:2435	sertindole	biolink:Drug		drug_central
DrugCentral:2436	sertraline	biolink:Drug		drug_central
DrugCentral:2437	setastine	biolink:Drug		drug_central
DrugCentral:2439	sevoflurane	biolink:Drug		drug_central
DrugCentral:2440	sibutramine	biolink:Drug		drug_central
DrugCentral:2441	sildenafil	biolink:Drug		drug_central
UniProtKB:O76083	PDE9A	biolink:Protein	Tchem	drug_central
DrugCentral:2443	silymarin	biolink:Drug		drug_central
DrugCentral:2445	simvastatin	biolink:Drug		drug_central
DrugCentral:2446	sirolimus	biolink:Drug		drug_central
UniProtKB:Q00688	FKBP3	biolink:Protein	Tbio	drug_central
UniProtKB:P06730	EIF4E	biolink:Protein	Tchem	drug_central
UniProtKB:Q53EL6	PDCD4	biolink:Protein	Tchem	drug_central
UniProtKB:Q13451	FKBP5	biolink:Protein	Tchem	drug_central
DrugCentral:2448	sitagliptin	biolink:Drug		drug_central
UniProtKB:Q9UHL4	DPP7	biolink:Protein	Tchem	drug_central
UniProtKB:Q6V1X1	DPP8	biolink:Protein	Tchem	drug_central
UniProtKB:Q86TI2	DPP9	biolink:Protein	Tchem	drug_central
UniProtKB:Q12884	FAP	biolink:Protein	Tchem	drug_central
DrugCentral:2451	sitosterol	biolink:Drug		drug_central
DrugCentral:2452	sivelestat	biolink:Drug		drug_central
UniProtKB:P24158	PRTN3	biolink:Protein	Tchem	drug_central
DrugCentral:2457	solifenacin	biolink:Drug		drug_central
DrugCentral:2459	sorafenib	biolink:Drug		drug_central
UniProtKB:P49336	CDK8	biolink:Protein	Tchem	drug_central
UniProtKB:Q92772	CDKL2	biolink:Protein	Tbio	drug_central
UniProtKB:O15146	MUSK	biolink:Protein	Tchem	drug_central
UniProtKB:Q8WXR4	MYO3B	biolink:Protein	Tdark	drug_central
UniProtKB:Q96Q40	CDK15	biolink:Protein	Tdark	drug_central
UniProtKB:Q9UK32	RPS6KA6	biolink:Protein	Tchem	drug_central
UniProtKB:Q9H422	HIPK3	biolink:Protein	Tbio	drug_central
UniProtKB:Q9H2X6	HIPK2	biolink:Protein	Tchem	drug_central
UniProtKB:Q8IVW4	CDKL3	biolink:Protein	Tbio	drug_central
UniProtKB:Q8TD08	MAPK15	biolink:Protein	Tchem	drug_central
UniProtKB:Q86Z02	HIPK1	biolink:Protein	Tbio	drug_central
UniProtKB:P48729	CSNK1A1	biolink:Protein	Tchem	drug_central
UniProtKB:Q00526	CDK3	biolink:Protein	Tchem	drug_central
UniProtKB:Q00537	CDK17	biolink:Protein	Tchem	drug_central
UniProtKB:O94921	CDK14	biolink:Protein	Tchem	drug_central
UniProtKB:Q32MK0	MYLK3	biolink:Protein	Tchem	drug_central
UniProtKB:Q00535	CDK5	biolink:Protein	Tchem	drug_central
UniProtKB:Q9BYT3	STK33	biolink:Protein	Tchem	drug_central
DrugCentral:2463	sorivudine	biolink:Drug		drug_central
UniProtKB:O00142	TK2	biolink:Protein	Tchem	drug_central
DrugCentral:2464	sotalol	biolink:Drug		drug_central
DrugCentral:2466	sparfloxacin	biolink:Drug		drug_central
DrugCentral:2470	spiperone	biolink:Drug		drug_central
DrugCentral:2474	spirapril	biolink:Drug		drug_central
DrugCentral:2475	spironolactone	biolink:Drug		drug_central
DrugCentral:2477	stanozolol	biolink:Drug		drug_central
DrugCentral:2480	stiripentol	biolink:Drug		drug_central
DrugCentral:2484	strychnine	biolink:Drug		drug_central
UniProtKB:P59540	TAS2R46	biolink:Protein	Tbio	drug_central
DrugCentral:2487	succinic acid	biolink:Drug		drug_central
UniProtKB:Q9GZT9	EGLN1	biolink:Protein	Tclin	drug_central
DrugCentral:2489	suxamethonium	biolink:Drug		drug_central
DrugCentral:2491	sufentanil	biolink:Drug		drug_central
DrugCentral:2492	sulbactam	biolink:Drug		drug_central
UniProtKB:P83111	LACTB	biolink:Protein	Tbio	drug_central
DrugCentral:2495	sulconazole	biolink:Drug		drug_central
DrugCentral:2497	sulfacetamide	biolink:Drug		drug_central
DrugCentral:2500	sulfadiazine	biolink:Drug		drug_central
UniProtKB:Q9GZV3	SLC5A7	biolink:Protein	Tchem	drug_central
DrugCentral:2501	sulfadimethoxine	biolink:Drug		drug_central
DrugCentral:2502	sulfadimidine	biolink:Drug		drug_central
DrugCentral:2505	sulfaguanidine	biolink:Drug		drug_central
DrugCentral:2521	sulfanilamide	biolink:Drug		drug_central
DrugCentral:2523	sulfaphenazole	biolink:Drug		drug_central
DrugCentral:2525	sulfasalazine	biolink:Drug		drug_central
UniProtKB:P24752	ACAT1	biolink:Protein	Tbio	drug_central
DrugCentral:2527	sulfathiazole	biolink:Drug		drug_central
DrugCentral:2528	sulfinpyrazone	biolink:Drug		drug_central
DrugCentral:2529	sulfafurazole	biolink:Drug		drug_central
DrugCentral:2531	sulfobromophthalein	biolink:Drug		drug_central
UniProtKB:O60760	HPGDS	biolink:Protein	Tchem	drug_central
DrugCentral:2532	sulforidazine	biolink:Drug		drug_central
DrugCentral:2533	aldesulfone	biolink:Drug		drug_central
DrugCentral:2534	sulindac	biolink:Drug		drug_central
DrugCentral:2536	suloctidil	biolink:Drug		drug_central
DrugCentral:2537	sulpiride	biolink:Drug		drug_central
DrugCentral:2538	sulprostone	biolink:Drug		drug_central
DrugCentral:2540	sultiame	biolink:Drug		drug_central
DrugCentral:2541	sultopride	biolink:Drug		drug_central
DrugCentral:2543	sumatriptan	biolink:Drug		drug_central
DrugCentral:2544	sunitinib	biolink:Drug		drug_central
UniProtKB:Q04759	PRKCQ	biolink:Protein	Tchem	drug_central
UniProtKB:O15075	DCLK1	biolink:Protein	Tchem	drug_central
UniProtKB:P48736	PIK3CG	biolink:Protein	Tclin	drug_central
UniProtKB:Q14012	CAMK1	biolink:Protein	Tchem	drug_central
UniProtKB:Q16566	CAMK4	biolink:Protein	Tbio	drug_central
UniProtKB:Q8TDC3	BRSK1	biolink:Protein	Tchem	drug_central
UniProtKB:P22455	FGFR4	biolink:Protein	Tclin	drug_central
UniProtKB:Q96SB4	SRPK1	biolink:Protein	Tchem	drug_central
UniProtKB:O14730	RIOK3	biolink:Protein	Tchem	drug_central
UniProtKB:P46734	MAP2K3	biolink:Protein	Tchem	drug_central
UniProtKB:O75914	PAK3	biolink:Protein	Tchem	drug_central
UniProtKB:Q13554	CAMK2B	biolink:Protein	Tchem	drug_central
UniProtKB:P27448	MARK3	biolink:Protein	Tchem	drug_central
UniProtKB:Q15418	RPS6KA1	biolink:Protein	Tchem	drug_central
UniProtKB:Q8IY84	NIM1K	biolink:Protein	Tbio	drug_central
UniProtKB:Q6ZN16	MAP3K15	biolink:Protein	Tchem	drug_central
UniProtKB:Q9Y2H9	MAST1	biolink:Protein	Tchem	drug_central
UniProtKB:P23458	JAK1	biolink:Protein	Tclin	drug_central
UniProtKB:Q08881	ITK	biolink:Protein	Tclin	drug_central
UniProtKB:O60285	NUAK1	biolink:Protein	Tchem	drug_central
UniProtKB:Q8IWQ3	BRSK2	biolink:Protein	Tchem	drug_central
UniProtKB:O43172	PRPF4	biolink:Protein	Tchem	drug_central
UniProtKB:Q9UPZ9	ICK	biolink:Protein	Tchem	drug_central
UniProtKB:Q8TDX7	NEK7	biolink:Protein	Tbio	drug_central
UniProtKB:O75460	ERN1	biolink:Protein	Tchem	drug_central
UniProtKB:Q96L34	MARK4	biolink:Protein	Tchem	drug_central
UniProtKB:O95747	OXSR1	biolink:Protein	Tbio	drug_central
UniProtKB:O94806	PRKD3	biolink:Protein	Tchem	drug_central
UniProtKB:Q96BR1	SGK3	biolink:Protein	Tbio	drug_central
UniProtKB:Q9UEW8	STK39	biolink:Protein	Tbio	drug_central
UniProtKB:P49760	CLK2	biolink:Protein	Tchem	drug_central
UniProtKB:Q8WTQ7	GRK7	biolink:Protein	Tchem	drug_central
UniProtKB:Q86YV6	MYLK4	biolink:Protein	Tchem	drug_central
UniProtKB:Q86UE8	TLK2	biolink:Protein	Tchem	drug_central
UniProtKB:P16591	FER	biolink:Protein	Tclin	drug_central
UniProtKB:O75716	STK16	biolink:Protein	Tchem	drug_central
UniProtKB:Q13555	CAMK2G	biolink:Protein	Tchem	drug_central
UniProtKB:Q7KZI7	MARK2	biolink:Protein	Tchem	drug_central
UniProtKB:P19784	CSNK2A2	biolink:Protein	Tchem	drug_central
UniProtKB:Q15208	STK38	biolink:Protein	Tbio	drug_central
UniProtKB:Q9HCP0	CSNK1G1	biolink:Protein	Tbio	drug_central
UniProtKB:P51812	RPS6KA3	biolink:Protein	Tchem	drug_central
UniProtKB:Q8NEV4	MYO3A	biolink:Protein	Tbio	drug_central
UniProtKB:Q8NFD2	ANKK1	biolink:Protein	Tbio	drug_central
UniProtKB:Q9Y2H1	STK38L	biolink:Protein	Tchem	drug_central
UniProtKB:Q8N568	DCLK2	biolink:Protein	Tchem	drug_central
UniProtKB:Q8N752	CSNK1A1L	biolink:Protein	Tdark	drug_central
UniProtKB:Q9NQU5	PAK6	biolink:Protein	Tchem	drug_central
UniProtKB:P14616	INSRR	biolink:Protein	Tchem	drug_central
UniProtKB:Q9P1W9	PIM2	biolink:Protein	Tchem	drug_central
UniProtKB:Q9P286	PAK5	biolink:Protein	Tchem	drug_central
UniProtKB:Q16584	MAP3K11	biolink:Protein	Tchem	drug_central
UniProtKB:P42679	MATK	biolink:Protein	Tbio	drug_central
UniProtKB:Q96RR4	CAMKK2	biolink:Protein	Tchem	drug_central
UniProtKB:Q9UIK4	DAPK2	biolink:Protein	Tchem	drug_central
UniProtKB:Q8N5S9	CAMKK1	biolink:Protein	Tchem	drug_central
UniProtKB:Q8IU85	CAMK1D	biolink:Protein	Tchem	drug_central
UniProtKB:Q13188	STK3	biolink:Protein	Tchem	drug_central
UniProtKB:Q96NX5	CAMK1G	biolink:Protein	Tchem	drug_central
UniProtKB:Q13131	PRKAA1	biolink:Protein	Tclin	drug_central
UniProtKB:Q15349	RPS6KA2	biolink:Protein	Tchem	drug_central
UniProtKB:Q8IYT8	ULK2	biolink:Protein	Tchem	drug_central
UniProtKB:Q00536	CDK16	biolink:Protein	Tchem	drug_central
UniProtKB:P68400	CSNK2A1	biolink:Protein	Tchem	drug_central
UniProtKB:P31751	AKT2	biolink:Protein	Tchem	drug_central
UniProtKB:Q15831	STK11	biolink:Protein	Tchem	drug_central
UniProtKB:Q15835	GRK1	biolink:Protein	Tchem	drug_central
UniProtKB:Q9UQM7	CAMK2A	biolink:Protein	Tchem	drug_central
UniProtKB:Q9P0L2	MARK1	biolink:Protein	Tchem	drug_central
UniProtKB:Q9NYY3	PLK2	biolink:Protein	Tchem	drug_central
UniProtKB:Q13873	BMPR2	biolink:Protein	Tchem	drug_central
UniProtKB:Q14289	PTK2B	biolink:Protein	Tclin	drug_central
UniProtKB:Q9NRM7	LATS2	biolink:Protein	Tchem	drug_central
UniProtKB:O15111	CHUK	biolink:Protein	Tchem	drug_central
UniProtKB:Q9Y463	DYRK1B	biolink:Protein	Tchem	drug_central
UniProtKB:Q13523	PRPF4B	biolink:Protein	Tchem	drug_central
UniProtKB:Q9NRH2	SNRK	biolink:Protein	Tbio	drug_central
UniProtKB:Q6XUX3	DSTYK	biolink:Protein	Tbio	drug_central
UniProtKB:Q9H2K2	TNKS2	biolink:Protein	Tchem	drug_central
UniProtKB:Q9Y6E0	STK24	biolink:Protein	Tchem	drug_central
UniProtKB:Q9Y6M4	CSNK1G3	biolink:Protein	Tbio	drug_central
UniProtKB:P53355	DAPK1	biolink:Protein	Tchem	drug_central
UniProtKB:P54646	PRKAA2	biolink:Protein	Tchem	drug_central
UniProtKB:P0C264	SBK3	biolink:Protein	Tdark	drug_central
UniProtKB:P57058	HUNK	biolink:Protein	Tbio	drug_central
UniProtKB:O96013	PAK4	biolink:Protein	Tchem	drug_central
UniProtKB:Q13627	DYRK1A	biolink:Protein	Tchem	drug_central
UniProtKB:Q07002	CDK18	biolink:Protein	Tbio	drug_central
UniProtKB:O95835	LATS1	biolink:Protein	Tbio	drug_central
UniProtKB:P07332	FES	biolink:Protein	Tclin	drug_central
UniProtKB:P80192	MAP3K9	biolink:Protein	Tchem	drug_central
UniProtKB:P78356	PIP4K2B	biolink:Protein	Tchem	drug_central
UniProtKB:Q9BZL6	PRKD2	biolink:Protein	Tchem	drug_central
UniProtKB:P80370	DLK1	biolink:Protein	Tchem	drug_central
UniProtKB:P78362	SRPK2	biolink:Protein	Tbio	drug_central
UniProtKB:P45985	MAP2K4	biolink:Protein	Tchem	drug_central
UniProtKB:Q9UKI8	TLK1	biolink:Protein	Tchem	drug_central
UniProtKB:P52564	MAP2K6	biolink:Protein	Tchem	drug_central
UniProtKB:Q12852	MAP3K12	biolink:Protein	Tchem	drug_central
UniProtKB:Q13546	RIPK1	biolink:Protein	Tchem	drug_central
UniProtKB:Q99755	PIP5K1A	biolink:Protein	Tbio	drug_central
UniProtKB:Q9BRS2	RIOK1	biolink:Protein	Tchem	drug_central
UniProtKB:P11802	CDK4	biolink:Protein	Tclin	drug_central
UniProtKB:Q9BVS4	RIOK2	biolink:Protein	Tbio	drug_central
UniProtKB:P23443	RPS6KB1	biolink:Protein	Tchem	drug_central
UniProtKB:O75385	ULK1	biolink:Protein	Tchem	drug_central
UniProtKB:P78368	CSNK1G2	biolink:Protein	Tchem	drug_central
UniProtKB:Q9BXA7	TSSK1B	biolink:Protein	Tchem	drug_central
UniProtKB:O14757	CHEK1	biolink:Protein	Tchem	drug_central
UniProtKB:P17252	PRKCA	biolink:Protein	Tchem	drug_central
UniProtKB:Q13164	MAPK7	biolink:Protein	Tbio	drug_central
DrugCentral:2546	suprofen	biolink:Drug		drug_central
DrugCentral:2548	secretin human	biolink:Drug		drug_central
UniProtKB:P47872	SCTR	biolink:Protein	Tclin	drug_central
DrugCentral:2551	tacrine	biolink:Drug		drug_central
DrugCentral:2552	tacrolimus	biolink:Drug		drug_central
UniProtKB:Q96AY3	FKBP10	biolink:Protein	Tbio	drug_central
UniProtKB:Q15393	SF3B3	biolink:Protein	Tchem	drug_central
DrugCentral:2553	tadalafil	biolink:Drug		drug_central
DrugCentral:2556	talbutal	biolink:Drug		drug_central
DrugCentral:2557	talinolol	biolink:Drug		drug_central
DrugCentral:2558	talipexole	biolink:Drug		drug_central
DrugCentral:2560	taltirelin	biolink:Drug		drug_central
DrugCentral:2561	tamoxifen	biolink:Drug		drug_central
UniProtKB:Q9BY08	EBPL	biolink:Protein	Tchem	drug_central
UniProtKB:Q9UBM7	EBP	biolink:Protein	Tchem	drug_central
DrugCentral:2562	tamsulosin	biolink:Drug		drug_central
DrugCentral:2563	tandospirone	biolink:Drug		drug_central
DrugCentral:2571	tazarotene	biolink:Drug		drug_central
DrugCentral:2579	tegaserod	biolink:Drug		drug_central
DrugCentral:2580	teicoplanin aglycone	biolink:Drug		drug_central
UniProtKB:P07711	CTSL	biolink:Protein	Tclin	drug_central
DrugCentral:2581	telithromycin	biolink:Drug		drug_central
DrugCentral:2583	telmisartan	biolink:Drug		drug_central
DrugCentral:2585	temazepam	biolink:Drug		drug_central
DrugCentral:2586	temocapril	biolink:Drug		drug_central
DrugCentral:2590	teniposide	biolink:Drug		drug_central
DrugCentral:2595	tenoxicam	biolink:Drug		drug_central
DrugCentral:2597	terbinafine	biolink:Drug		drug_central
DrugCentral:2598	terbutaline	biolink:Drug		drug_central
DrugCentral:2599	terconazole	biolink:Drug		drug_central
DrugCentral:2600	terfenadine	biolink:Drug		drug_central
UniProtKB:P51589	CYP2J2	biolink:Protein	Tchem	drug_central
DrugCentral:2601	terguride	biolink:Drug		drug_central
DrugCentral:2603	terodiline	biolink:Drug		drug_central
DrugCentral:2605	tertatolol	biolink:Drug		drug_central
DrugCentral:2606	testolactone	biolink:Drug		drug_central
DrugCentral:2607	testosterone	biolink:Drug		drug_central
DrugCentral:2608	testosterone undecanoate	biolink:Drug		drug_central
DrugCentral:2609	tetrabenazine	biolink:Drug		drug_central
DrugCentral:2610	tetracaine	biolink:Drug		drug_central
DrugCentral:2612	sapropterin	biolink:Drug		drug_central
UniProtKB:P00439	PAH	biolink:Protein	Tclin	drug_central
DrugCentral:2616	thalidomide	biolink:Drug		drug_central
UniProtKB:Q96SW2	CRBN	biolink:Protein	Tclin	drug_central
UniProtKB:P01375	TNF	biolink:Protein	Tclin	drug_central
DrugCentral:2620	theophylline	biolink:Drug		drug_central
DrugCentral:2621	thiabendazole	biolink:Drug		drug_central
DrugCentral:2624	thiamphenicol	biolink:Drug		drug_central
DrugCentral:2626	thiamylal	biolink:Drug		drug_central
DrugCentral:2630	thiethylperazine	biolink:Drug		drug_central
DrugCentral:2632	thioguanine	biolink:Drug		drug_central
DrugCentral:2633	thiopental	biolink:Drug		drug_central
DrugCentral:2635	thioproperazine	biolink:Drug		drug_central
DrugCentral:2637	thioridazine	biolink:Drug		drug_central
DrugCentral:2639	thiothixene	biolink:Drug		drug_central
DrugCentral:2646	levothyroxine	biolink:Drug		drug_central
DrugCentral:2648	tiagabine	biolink:Drug		drug_central
DrugCentral:2650	tianeptine	biolink:Drug		drug_central
DrugCentral:2651	tiapride	biolink:Drug		drug_central
DrugCentral:2652	tiaprofenic acid	biolink:Drug		drug_central
DrugCentral:2655	tibolone	biolink:Drug		drug_central
DrugCentral:2657	ticlopidine	biolink:Drug		drug_central
DrugCentral:2663	tilidine	biolink:Drug		drug_central
DrugCentral:2666	tiludronic acid	biolink:Drug		drug_central
UniProtKB:P50281	MMP14	biolink:Protein	Tchem	drug_central
UniProtKB:Q13488	TCIRG1	biolink:Protein	Tbio	drug_central
DrugCentral:2672	tinoridine	biolink:Drug		drug_central
DrugCentral:2675	tioconazole	biolink:Drug		drug_central
DrugCentral:2677	tiotropium bromide	biolink:Drug		drug_central
DrugCentral:2680	tirofiban	biolink:Drug		drug_central
DrugCentral:2683	tizanidine	biolink:Drug		drug_central
DrugCentral:2686	tocainide	biolink:Drug		drug_central
DrugCentral:2694	tolazamide	biolink:Drug		drug_central
DrugCentral:2695	tolazoline	biolink:Drug		drug_central
DrugCentral:2696	tolbutamide	biolink:Drug		drug_central
DrugCentral:2697	tolcapone	biolink:Drug		drug_central
DrugCentral:2698	tolfenamic acid	biolink:Drug		drug_central
DrugCentral:2699	tolmetin	biolink:Drug		drug_central
DrugCentral:2701	tolonium	biolink:Drug		drug_central
DrugCentral:2702	toloxatone	biolink:Drug		drug_central
DrugCentral:2703	tolperisone	biolink:Drug		drug_central
DrugCentral:2704	tolrestat	biolink:Drug		drug_central
DrugCentral:2705	tolterodine	biolink:Drug		drug_central
DrugCentral:2706	topiramate	biolink:Drug		drug_central
DrugCentral:2707	topotecan	biolink:Drug		drug_central
DrugCentral:2708	torsemide	biolink:Drug		drug_central
DrugCentral:2709	toremifene	biolink:Drug		drug_central
DrugCentral:2711	tramadol	biolink:Drug		drug_central
DrugCentral:2712	trandolapril	biolink:Drug		drug_central
DrugCentral:2713	tranexamic acid	biolink:Drug		drug_central
DrugCentral:2714	tranilast	biolink:Drug		drug_central
DrugCentral:2715	tranylcypromine	biolink:Drug		drug_central
